Date,Open,High,Low,Close,Adj Close,Volume
2015-03-25,1295.699951,1307,1272.599976,1286.875,1076.028809,2224858
2015-03-26,1276.650024,1293.349976,1250.5,1256.550049,1050.671997,3091642
2015-03-27,1265.5,1285.949951,1252.050049,1257.400024,1051.382813,2751776
2015-03-30,1262.5,1284.949951,1260,1282.074951,1072.015259,1339006
2015-03-31,1284.724976,1284.724976,1260.5,1276.974976,1067.750732,2427028
2015-04-01,1279,1281.800049,1261.125,1271.324951,1063.026611,2075758
2015-04-06,1279,1281.449951,1250.050049,1273.650024,1064.970703,1568542
2015-04-07,1281.224976,1299.5,1272,1292.5,1080.732666,1886922
2015-04-08,1297,1328.25,1295.425049,1320.699951,1104.312012,1652134
2015-04-09,1329.5,1343.724976,1317.574951,1332.275024,1113.990479,2544450
2015-04-10,1324.25,1335.400024,1314,1326.875,1109.475342,1815544
2015-04-13,1332,1332.5,1314,1327.75,1110.206421,1308642
2015-04-15,1327.349976,1356.949951,1304.699951,1313.875,1098.60498,2913934
2015-04-16,1313.474976,1313.5,1285.675049,1291.400024,1079.8125,3217570
2015-04-17,1278.550049,1280,1235,1237.425049,1034.681152,9668742
2015-04-20,1240.025024,1241.949951,1212.425049,1214.400024,1015.428589,2890722
2015-04-21,1214.400024,1226,1200.5,1213.525024,1014.697083,2546032
2015-04-22,1215.75,1236.5,1203.775024,1222.550049,1022.243591,4186812
2015-04-23,1236,1239.900024,1215.849976,1228.625,1027.32312,4342990
2015-04-24,1227.650024,1257,1223.775024,1246.525024,1042.289795,3625158
2015-04-27,1249.75,1260,1243,1250.099976,1045.279175,2733052
2015-04-28,1255,1255,1227.550049,1247.5,1043.104858,3088298
2015-04-29,1242,1247.5,1225.525024,1243.650024,1039.88623,2019620
2015-04-30,1240,1245,1213.550049,1231.849976,1030.019043,3738054
2015-05-04,1245.5,1252.400024,1228.599976,1240.775024,1037.4823,1890630
2015-05-05,1250.5,1268.224976,1250,1258.925049,1052.658203,3255070
2015-05-06,1257.5,1257.5,1227.900024,1231.525024,1029.747437,3394406
2015-05-07,1232.449951,1276.875,1226.849976,1272.625,1064.113403,3205028
2015-05-08,1280,1294,1258.150024,1263.625,1056.588257,3003664
2015-05-11,1267.5,1281.525024,1262.5,1278,1068.607788,2573082
2015-05-12,1280,1282.5,1256.5,1261.449951,1054.769775,2467386
2015-05-13,1273.5,1273.5,1240.224976,1257.699951,1051.634277,1863774
2015-05-14,1260,1260,1242.5,1249.625,1044.881836,1309050
2015-05-15,1257.5,1266.199951,1250.5,1255.574951,1049.856812,1461454
2015-05-18,1257.050049,1262.625,1248.550049,1260.199951,1053.724609,4507752
2015-05-19,1259.699951,1265,1248.375,1256.349976,1050.504883,1957722
2015-05-20,1260,1284.949951,1258.449951,1278.525024,1069.046875,1897814
2015-05-21,1278.5,1290,1274.074951,1277.75,1068.398926,1579578
2015-05-22,1275,1314.375,1269.625,1308.949951,1094.486938,2691632
2015-05-25,1310,1318.449951,1292.849976,1300.5,1087.421387,982978
2015-05-26,1302.5,1311.625,1294.449951,1304.425049,1090.703613,1961740
2015-05-27,1304,1316.574951,1296,1307.625,1093.378906,1620690
2015-05-28,1301.949951,1311.5,1291.125,1304.75,1090.97522,2763608
2015-05-29,1308.5,1324.300049,1298.625,1305.150024,1091.309692,4423532
2015-06-01,1304.724976,1323.550049,1304.175049,1308.875,1094.424316,882264
2015-06-02,1308,1315,1295.25,1299.949951,1086.96167,3935820
2015-06-03,1302,1312.800049,1295.25,1305.449951,1091.560303,1804684
2015-06-04,1308.550049,1311.400024,1294.25,1302.824951,1089.365479,4131468
2015-06-05,1296,1304.5,1285,1287.925049,1086.917969,2308534
2015-06-08,1295,1295,1280.824951,1288.724976,1087.592896,1570320
2015-06-09,1292.5,1295,1275.5,1280.824951,1080.925903,2578914
2015-06-10,1283,1305,1281.900024,1300.375,1097.425049,2763350
2015-06-11,1302.75,1306.5,1278.375,1285.650024,1084.997925,1847336
2015-06-12,1285.949951,1294.474976,1238.400024,1252.900024,1057.359741,2571456
2015-06-15,1252.650024,1260.224976,1240.5,1252.400024,1056.937744,2525176
2015-06-16,1250,1259.650024,1247.224976,1256,1059.975586,1267396
2015-06-17,1260.5,1264.574951,1250.900024,1256.900024,1060.735107,1975720
2015-06-18,1257.5,1273.150024,1254,1265.025024,1067.592163,2165046
2015-06-19,1267.5,1277.5,1263.550049,1274.775024,1075.820435,1999610
2015-06-22,1273.5,1300,1273.5,1295.75,1093.521729,1102002
2015-06-23,1300,1304,1283.599976,1287.300049,1086.390747,898318
2015-06-24,1290,1293.949951,1279.425049,1285.150024,1084.576172,1170246
2015-06-25,1281,1286.5,1272.074951,1275,1076.010254,1930992
2015-06-26,1275.099976,1298.175049,1275.099976,1296.400024,1094.07019,1290102
2015-06-29,1286,1302,1271.699951,1296.449951,1094.112427,1372756
2015-06-30,1292.5,1294.375,1270,1275.474976,1076.411133,1549952
2015-07-01,1281.949951,1304,1278.375,1296.550049,1094.197266,1279708
2015-07-02,1300,1301.474976,1285.525024,1288.875,1087.719727,1445880
2015-07-03,1286.525024,1305,1285,1301.949951,1098.754395,963470
2015-07-06,1290.150024,1322.5,1290.150024,1316.650024,1111.160034,1182338
2015-07-07,1316.375,1323.449951,1301.5,1308.125,1103.965454,1642836
2015-07-08,1298.974976,1310.849976,1290.25,1297.550049,1095.041016,2667850
2015-07-09,1297.5,1299.125,1253.324951,1261.25,1064.406616,3934122
2015-07-10,1279.5,1279.5,1227.5,1237.175049,1044.088745,8263654
2015-07-13,1237.699951,1259.300049,1237.699951,1254.775024,1058.941772,2280308
2015-07-14,1255.5,1257.5,1245,1249.75,1054.701294,1703274
2015-07-15,1250.5,1274.974976,1250,1272.875,1074.217041,2003660
2015-07-16,1271.849976,1279.425049,1263.300049,1270.099976,1071.874878,1456608
2015-07-17,1273.400024,1285.050049,1271.650024,1282.199951,1082.086792,1070526
2015-07-20,1282,1291.949951,1275.949951,1289.574951,1090.649902,853786
2015-07-21,1288,1300.175049,1277.550049,1280.699951,1083.143921,1274500
2015-07-22,1280.5,1284.5,1260.525024,1264.025024,1069.040771,1320628
2015-07-23,1258.75,1268.925049,1241.5,1244.300049,1052.358521,1496780
2015-07-24,1248.75,1258.25,1246.050049,1252.574951,1059.357178,1574972
2015-07-27,1244,1252.5,1240.574951,1248.525024,1055.932251,2003738
2015-07-28,1249.75,1259.5,1246.074951,1251.025024,1058.046265,1891188
2015-07-29,1255.5,1257.525024,1241.75,1253.375,1060.034058,2413318
2015-07-30,1258.025024,1258.400024,1236.400024,1240.324951,1048.996948,2770574
2015-07-31,1244.949951,1259.5,1243.5,1255.375,1061.725342,1963776
2015-08-03,1251.699951,1262.5,1250.449951,1254.800049,1061.239014,1179324
2015-08-04,1255.199951,1261.5,1243,1254.449951,1060.942871,2342692
2015-08-05,1260,1275,1255.5,1273.574951,1077.118042,988994
2015-08-06,1282.5,1291.5,1275.050049,1286.650024,1088.17688,2211366
2015-08-07,1286.5,1286.5,1273.5,1276.025024,1079.190063,1188506
2015-08-10,1286,1294.5,1278.300049,1286.050049,1087.668701,1431182
2015-08-11,1289,1305,1271.050049,1302.099976,1101.242798,2200306
2015-08-12,1301.550049,1345.699951,1301,1335.849976,1129.786743,3479784
2015-08-13,1335,1342,1278,1317.800049,1114.521362,1406426
2015-08-14,1319,1359.675049,1318.550049,1351.599976,1143.1073,2293964
2015-08-17,1345.050049,1348.400024,1327.5,1342.375,1135.305176,773644
2015-08-18,1353.449951,1374.949951,1345,1370.449951,1159.049194,1916926
2015-08-19,1375,1376.425049,1360.949951,1366.800049,1155.962646,1690070
2015-08-20,1372.5,1372.5,1336,1343.425049,1136.193115,2349298
2015-08-21,1356,1364.949951,1327.550049,1338.074951,1131.668335,3536080
2015-08-24,1319.5,1322.5,1284.550049,1289.324951,1090.438354,4692344
2015-08-25,1293.949951,1311,1267.75,1283.574951,1085.575439,3925800
2015-08-26,1279.025024,1319.5,1255.974976,1288.375,1089.634644,3216158
2015-08-27,1307.449951,1307.449951,1272.900024,1287.324951,1088.746948,5264798
2015-08-28,1304.5,1304.5,1278.849976,1285.425049,1087.140015,2744152
2015-08-31,1295,1295,1265.525024,1282.025024,1084.264282,3692044
2015-09-01,1278,1305.599976,1265,1268.699951,1072.994751,2987602
2015-09-02,1279.849976,1310.224976,1274,1295.900024,1095.999023,3765950
2015-09-03,1298.050049,1307.5,1288.125,1302.800049,1101.834473,2265074
2015-09-04,1305.699951,1307.449951,1269.574951,1273.724976,1077.244629,2426396
2015-09-07,1276.5,1279.974976,1266.349976,1269.875,1073.988281,1759184
2015-09-08,1272.5,1282.050049,1261.75,1270.150024,1074.221436,1787746
2015-09-09,1281.474976,1287,1272,1274.875,1078.217285,2045076
2015-09-10,1271,1289.25,1263.5,1272.699951,1076.37793,2665818
2015-09-11,1273.25,1284.199951,1270.300049,1276,1079.168945,1592672
2015-09-14,1282.5,1282.5,1271.5,1275.824951,1079.020752,1589318
2015-09-15,1275.824951,1279.449951,1268,1268.625,1072.931396,1379900
2015-09-16,1277.5,1282.5,1270.525024,1275.175049,1078.471313,1756816
2015-09-18,1282.5,1293,1269.5,1275.625,1078.851807,2455294
2015-09-21,1275,1278.550049,1266.599976,1275.525024,1078.767212,1108840
2015-09-22,1278.75,1286.199951,1245,1263.400024,1068.512695,2081246
2015-09-23,1267.150024,1278.875,1256.300049,1266.324951,1070.986206,1228352
2015-09-24,1267.75,1295,1264.949951,1290.199951,1091.178345,2354254
2015-09-28,1297,1309.5,1289.75,1296.849976,1096.802856,2366812
2015-09-29,1291.675049,1317,1284.925049,1294.125,1094.498169,3325952
2015-09-30,1321.849976,1321.849976,1285.474976,1294.025024,1094.413452,3368336
2015-10-01,1299.5,1324.974976,1296.099976,1322.300049,1118.326904,2834408
2015-10-05,1326.349976,1385,1326.349976,1355.824951,1146.680176,4807306
2015-10-06,1362.5,1363,1342,1350,1141.753784,3979590
2015-10-07,1346.974976,1358.5,1323.474976,1326.974976,1122.280762,2065530
2015-10-08,1335,1339.175049,1310,1316.900024,1113.759888,2357550
2015-10-09,1325.25,1325.300049,1304,1314.824951,1112.005127,2249724
2015-10-12,1327.5,1330.175049,1293.5,1296.300049,1096.337891,2455912
2015-10-13,1301.400024,1306,1283.800049,1299.275024,1098.853882,6179712
2015-10-14,1274,1274,1240,1241.849976,1050.286377,8337128
2015-10-15,1245,1251.75,1232.5,1233.875,1043.541992,3215710
2015-10-16,1240.449951,1246,1235,1236,1045.339111,2333828
2015-10-19,1245,1247.474976,1227.925049,1244.375,1052.422363,3130642
2015-10-20,1248.125,1265,1247.800049,1263.375,1068.491089,2695084
2015-10-21,1267.5,1271,1261.125,1265,1069.865479,1929688
2015-10-23,1274,1274,1263.650024,1268.574951,1075.226563,2335398
2015-10-26,1274.5,1274.5,1257.550049,1268.275024,1074.972168,1414630
2015-10-27,1265.025024,1272.449951,1260.175049,1265.550049,1072.662598,1530420
2015-10-28,1255.025024,1266.775024,1255.025024,1264.550049,1071.815308,1255342
2015-10-29,1266.775024,1267.699951,1245.025024,1247.675049,1057.512085,3130316
2015-10-30,1250,1255.949951,1242.5,1247.599976,1057.448486,1516696
2015-11-02,1250,1261.400024,1243.775024,1258.675049,1066.835693,1319294
2015-11-03,1264,1273.900024,1259.25,1271.724976,1077.896362,1364906
2015-11-04,1272.5,1273.599976,1260,1266.900024,1073.806885,991434
2015-11-05,1265.400024,1267.474976,1240,1241.324951,1052.129517,1596098
2015-11-06,1246,1259.125,1241.724976,1252.875,1061.919312,908024
2015-11-09,1247.5,1251.375,1234.300049,1235.675049,1047.340942,2021556
2015-11-10,1236.474976,1238.5,1225,1229.074951,1041.746826,1361920
2015-11-13,1219.025024,1219.025024,1193.275024,1198.699951,1016.001465,2743232
2015-11-16,1195,1195,1178,1187.300049,1006.338928,2043528
2015-11-17,1190.25,1199.224976,1187.5,1195.275024,1013.098389,1985028
2015-11-18,1194.449951,1194.449951,1173,1175.724976,996.528259,1520352
2015-11-19,1182.675049,1190.800049,1176,1181.275024,1001.232361,1866906
2015-11-20,1183.25,1211.775024,1180.974976,1199.175049,1016.404175,2012126
2015-11-23,1202.650024,1206.699951,1191.125,1195.525024,1013.310547,1088082
2015-11-24,1190.025024,1196.224976,1182.75,1183.974976,1003.520752,998640
2015-11-26,1188.949951,1191.199951,1168.925049,1172.775024,994.027893,2915292
2015-11-27,1174,1179.724976,1166.25,1176.675049,997.333435,1737206
2015-11-30,1182.5,1195.625,1175.074951,1186.775024,1005.894043,4100048
2015-12-01,1181.449951,1189.025024,1178.525024,1180.949951,1000.956543,1721994
2015-12-02,1189,1189.050049,1173.25,1182.599976,1002.355103,1640296
2015-12-03,1180,1186.5,1173.5,1175.375,996.231812,2283358
2015-12-04,1170,1173.650024,1160.550049,1164.199951,986.759766,1246092
2015-12-07,1166.099976,1171.949951,1157.625,1159.900024,983.115356,1382604
2015-12-08,1159.699951,1174.5,1158.650024,1164.5,987.01416,1139964
2015-12-09,1168.949951,1186.400024,1160,1183.824951,1003.393738,5282806
2015-12-10,1184.5,1195.599976,1176,1192.275024,1010.555664,1723988
2015-12-11,1191.5,1195.974976,1181.625,1193,1011.170166,1652378
2015-12-14,1167.599976,1193.5,1165.300049,1189.224976,1007.970398,2718532
2015-12-15,1189.224976,1192.5,1181.525024,1187.925049,1006.869141,1135868
2015-12-16,1192,1207.25,1192,1204.199951,1020.663391,1435934
2015-12-17,1207.5,1222.5,1196.675049,1219.875,1033.949097,1618844
2015-12-18,1210,1217.099976,1200.324951,1208.400024,1024.223145,3024970
2015-12-21,1209.974976,1225,1203.425049,1223.199951,1036.76709,1610104
2015-12-22,1220,1220,1200,1202.525024,1019.243591,1560858
2015-12-23,1207.5,1217.5,1205.275024,1212.900024,1028.037354,849834
2015-12-24,1210.5,1219.099976,1202,1217.125,1031.61853,843160
2015-12-28,1214,1233.199951,1210.099976,1231.349976,1043.675171,3704198
2015-12-29,1229.175049,1232.650024,1222.875,1227.900024,1040.751221,1708524
2015-12-30,1226.525024,1229.5,1206.150024,1209.150024,1024.858521,1605762
2015-12-31,1207.875,1224.25,1203.75,1218.425049,1032.720337,1240318
2016-01-01,1219.5,1219.5,1206.125,1208.199951,1024.053711,712262
2016-01-04,1205.074951,1207,1183.025024,1184.800049,1004.220093,1870184
2016-01-05,1192.5,1193.300049,1170.5,1174.474976,995.468872,2678020
2016-01-06,1175.099976,1193.074951,1175.099976,1190.800049,1009.305664,2653228
2016-01-07,1185,1191.449951,1180,1185.625,1004.91925,3199580
2016-01-08,1192.5,1203.675049,1186.25,1198.800049,1016.086609,1907544
2016-01-11,1191.25,1192,1174.425049,1181.175049,1001.147766,2930228
2016-01-12,1181.349976,1182.5,1150.800049,1163.525024,986.187927,3482594
2016-01-13,1158.5,1163.5,1127.550049,1139.599976,965.909241,4746092
2016-01-14,1136.5,1149.449951,1125,1139.400024,965.739441,2742052
2016-01-15,1144.425049,1145.849976,1127.5,1130.550049,958.238586,3269408
2016-01-18,1131,1145.949951,1130,1138.824951,965.252136,2213922
2016-01-19,1138.5,1150,1134.150024,1139.650024,965.951538,967910
2016-01-20,1136.900024,1142.5,1121.5,1140.050049,966.29071,1615954
2016-01-21,1142.5,1144.949951,1122.875,1127.25,957.751892,2675536
2016-01-22,1136.5,1151.025024,1130,1147.875,975.275513,1343178
2016-01-25,1150.949951,1169.5,1145.75,1152.324951,979.056396,1397560
2016-01-27,1151,1164.974976,1140.949951,1159.875,985.471252,1626986
2016-01-28,1157.75,1174.449951,1154.025024,1165.599976,990.335266,3106660
2016-01-29,1179.349976,1200,1167.525024,1195.650024,1015.866882,2235744
2016-02-01,1195.550049,1206.474976,1179.5,1201.349976,1020.709656,1495274
2016-02-02,1204.5,1216.5,1189.849976,1199.050049,1018.75592,1475588
2016-02-03,1193.75,1214.949951,1180.150024,1208.150024,1026.487427,1308692
2016-02-04,1210.949951,1220,1201,1210.025024,1028.080444,1250046
2016-02-05,1204.050049,1219.974976,1204.050049,1210.974976,1028.887085,1402996
2016-02-08,1200,1206.025024,1173.5,1181.474976,1003.823059,1063658
2016-02-09,1166.800049,1166.800049,1127.800049,1140.699951,969.179443,2489610
2016-02-10,1137.5,1144.949951,1129.050049,1134.400024,963.826843,1890732
2016-02-11,1140,1144.5,1085.824951,1098.974976,933.72821,1962408
2016-02-12,1100,1121.699951,1082,1113.300049,945.899292,2172568
2016-02-15,1125,1153.425049,1120,1134.574951,963.975403,2479712
2016-02-16,1133,1141,1121.5,1132.775024,962.446167,1588702
2016-02-17,1132.5,1139.824951,1123.199951,1137.775024,966.694336,1585178
2016-02-18,1142.5,1159.875,1139,1157.925049,983.814209,1529140
2016-02-19,1153.675049,1163.5,1152.724976,1159.824951,985.428711,879012
2016-02-22,1160.125,1171.5,1152.5,1157.949951,983.835693,1324884
2016-02-23,1155.125,1159.949951,1128.375,1132,961.78772,1306852
2016-02-24,1131.224976,1131.224976,1100.599976,1105.474976,939.250793,1659328
2016-02-25,1109.900024,1114,1092.824951,1106.425049,940.05835,1830556
2016-02-26,1114.849976,1128.449951,1099.800049,1105.25,939.059937,1537536
2016-02-29,1118.5,1118.5,1057.5,1088.400024,924.743347,2191718
2016-03-01,1096.5,1142.550049,1081,1138.324951,967.16156,1999760
2016-03-02,1152.5,1165,1128.125,1159.425049,985.088745,1527486
2016-03-03,1168,1195.5,1150.5,1186.574951,1008.156677,2648284
2016-03-04,1190,1190,1174.775024,1178.775024,1001.529114,1512966
2016-03-08,1171.050049,1183.5,1152.099976,1177.150024,1000.14856,1268152
2016-03-09,1170.5,1184.699951,1147.574951,1178.625,1001.401733,2017784
2016-03-10,1178.025024,1179.925049,1157.474976,1174.150024,997.599731,1661666
2016-03-11,1170,1195.425049,1167.5,1182.625,1004.800293,1530528
2016-03-14,1181,1199,1170,1177.5,1000.445984,1636742
2016-03-15,1174.525024,1181.75,1160.050049,1164.949951,989.78302,1623356
2016-03-16,1157.5,1166,1153.449951,1163.525024,988.572571,1918246
2016-03-17,1167,1180.900024,1166,1176.025024,999.192932,2221088
2016-03-18,1180,1215,1180,1212.925049,1030.544312,3204070
2016-03-21,1213,1227.474976,1210,1223.125,1039.210327,2336982
2016-03-22,1221,1242.5,1218.25,1236.550049,1050.616699,1951984
2016-03-23,1243.949951,1243.949951,1228.650024,1236.900024,1050.914429,2278434
2016-03-28,1245.5,1258.574951,1230.775024,1236.699951,1050.744385,3320882
2016-03-29,1239,1243.474976,1227.5,1234.699951,1049.045044,1838796
2016-03-30,1235.449951,1252.5,1230,1244.75,1057.584351,2136504
2016-03-31,1239.150024,1275,1236.074951,1260.150024,1070.668457,4363964
2016-04-01,1252.5,1260.425049,1217.050049,1226.949951,1042.460449,3041400
2016-04-04,1228,1244,1223.5,1235.625,1049.830811,1752352
2016-04-05,1235.400024,1242.449951,1221.025024,1231.375,1046.220337,1491794
2016-04-06,1235,1244.5,1229.675049,1240.949951,1054.355103,1763150
2016-04-07,1240,1242.349976,1228.5,1235.400024,1049.639893,2390942
2016-04-08,1233,1236.849976,1213.5,1216.025024,1033.178223,1399500
2016-04-11,1216.5,1258.5,1206.5,1253.324951,1064.869385,2400648
2016-04-12,1249,1262.5,1244.050049,1259.074951,1069.754883,1303628
2016-04-13,1265,1272.5,1256.25,1263.099976,1073.174683,1601468
2016-04-18,1226.5,1276.75,1220,1259.875,1070.434814,7121504
2016-04-20,1267.449951,1267.449951,1220,1225.175049,1040.952393,6405024
2016-04-21,1225.5,1233.699951,1206.099976,1212.199951,1029.928589,2525724
2016-04-22,1209.5,1217.699951,1202.099976,1208.525024,1026.806152,1964126
2016-04-25,1201.150024,1228.525024,1201.150024,1225.625,1041.334717,2267654
2016-04-26,1224.5,1246.75,1221,1244.900024,1057.711426,2554368
2016-04-27,1240,1257.300049,1237.949951,1255.550049,1066.759766,1848670
2016-04-28,1250.650024,1270,1249.050049,1263.875,1073.833008,4992744
2016-04-29,1258.5,1271,1255,1267.75,1077.125366,2372178
2016-05-02,1264.5,1265,1250,1263.349976,1073.387329,1116692
2016-05-03,1262.5,1265,1236,1239.050049,1052.741089,2153118
2016-05-04,1236.949951,1247.025024,1228.5,1239,1052.69812,1364892
2016-05-05,1239,1244.974976,1231.775024,1235.150024,1049.42749,1246566
2016-05-06,1232.5,1242.150024,1215.5,1236.699951,1050.744385,885598
2016-05-09,1236.699951,1259,1228.199951,1256.275024,1067.375977,1821276
2016-05-10,1257.5,1266.974976,1248,1261.449951,1071.772949,1158534
2016-05-11,1250,1262.800049,1245,1259.150024,1069.818237,1598716
2016-05-12,1260.275024,1284.949951,1260.275024,1283.099976,1090.167603,1513082
2016-05-13,1282.5,1283,1255.074951,1261.699951,1071.985229,1621730
2016-05-16,1269,1282.400024,1261.25,1275.574951,1083.773926,1111526
2016-05-17,1282.099976,1295.625,1276,1285.099976,1091.866577,1756698
2016-05-18,1282.925049,1282.925049,1263.025024,1275.550049,1083.75293,1500740
2016-05-19,1277.5,1280,1263.050049,1278.474976,1086.237915,1038792
2016-05-20,1271.150024,1282.900024,1261.400024,1264.650024,1074.491699,1230918
2016-05-23,1272,1272.949951,1240.099976,1245.724976,1058.412109,1533016
2016-05-24,1242,1244.125,1229.800049,1233.849976,1048.322998,1339158
2016-05-25,1240.5,1266.474976,1240.5,1263.224976,1073.281128,1548678
2016-05-26,1265,1282.449951,1252.550049,1274.349976,1082.733154,1943248
2016-05-27,1276.574951,1289.925049,1275.300049,1286.324951,1092.907959,1104676
2016-05-30,1291.5,1320.974976,1291,1318.199951,1119.989868,1349464
2016-05-31,1320,1323.5,1281,1284.699951,1091.526489,3722608
2016-06-01,1285.599976,1322.5,1285.5,1316.775024,1118.779297,1911942
2016-06-02,1300,1327.150024,1300,1325.074951,1125.830688,1408756
2016-06-03,1325.699951,1329,1310.25,1314.775024,1117.079712,1554922
2016-06-06,1310.25,1319.5,1301.599976,1306.25,1121.350708,1322026
2016-06-07,1307,1319.5,1306.5,1315.574951,1129.355347,1202194
2016-06-08,1308.625,1314.275024,1302.75,1306.550049,1121.608398,938266
2016-06-09,1311.199951,1311.199951,1277.599976,1288.625,1106.220581,1562138
2016-06-10,1283,1301.625,1276.599976,1277.875,1096.991943,1396832
2016-06-13,1270,1276.675049,1259,1273.5,1093.235962,1029978
2016-06-14,1279.474976,1279.474976,1259.125,1267.425049,1088.021362,977570
2016-06-15,1265,1282.449951,1261,1278.425049,1097.463989,1270844
2016-06-16,1272.775024,1282.349976,1258.224976,1279.150024,1098.086426,1145070
2016-06-17,1279.5,1305,1279.5,1301.300049,1117.101318,1878988
2016-06-20,1301.300049,1334,1295.900024,1329.650024,1141.438232,1872838
2016-06-21,1331.75,1332.5,1320.699951,1325.599976,1137.961914,1027690
2016-06-22,1325,1338.849976,1315.875,1333.824951,1145.022461,1761712
2016-06-23,1327.5,1329.75,1312.650024,1322.675049,1135.450562,1397014
2016-06-24,1282.574951,1296.599976,1257.074951,1286.974976,1104.803955,3766586
2016-06-27,1273.5,1273.5,1241.324951,1247.925049,1071.281616,4272566
2016-06-28,1247.925049,1251.449951,1229.199951,1231.974976,1057.589355,4499524
2016-06-29,1237.5,1256.25,1232.650024,1251.449951,1074.307373,2531264
2016-06-30,1261,1281.449951,1250.175049,1276.550049,1095.854858,5121812
2016-07-01,1281,1282.300049,1247.175049,1250.425049,1073.427124,2197296
2016-07-04,1258,1262.925049,1241,1247.099976,1070.57312,1883484
2016-07-05,1247.099976,1248.525024,1238.574951,1242.650024,1066.753052,1559748
2016-07-07,1243.849976,1245.925049,1212.5,1214.900024,1042.931152,3316800
2016-07-08,1217.5,1221.025024,1201.75,1213.300049,1041.557861,2456356
2016-07-11,1215,1235.900024,1213.5,1232.074951,1057.674805,1543632
2016-07-12,1235.849976,1237.5,1217.925049,1232.474976,1058.017944,1465536
2016-07-13,1239,1249.625,1225.625,1246.550049,1070.10083,2102300
2016-07-14,1243,1264.5,1235.5,1260.949951,1082.462769,2699988
2016-07-15,1258.5,1263.900024,1213.275024,1222.675049,1049.605469,8336366
2016-07-18,1223.5,1234.5,1215.300049,1216.724976,1044.497803,2598850
2016-07-19,1213.75,1236.400024,1213.75,1233.099976,1058.554688,2362896
2016-07-20,1225,1251.25,1224.074951,1247.474976,1070.894897,2815252
2016-07-21,1244.75,1259.75,1232.224976,1253.025024,1075.659302,2527148
2016-07-22,1249.449951,1262,1246,1257.550049,1079.543823,1517216
2016-07-25,1256,1281.599976,1252.900024,1279.474976,1101.211304,1688796
2016-07-26,1279.474976,1284,1266.5,1276.300049,1098.479004,2311290
2016-07-27,1277.5,1290.199951,1272.5,1288.775024,1109.215576,1750510
2016-07-28,1290.25,1314.775024,1288.525024,1309.625,1127.161011,4632080
2016-07-29,1307,1317.449951,1299.5,1309.650024,1127.182617,2488084
2016-08-01,1316,1362.5,1316,1354.125,1165.460815,3961704
2016-08-02,1351.449951,1357.849976,1344.900024,1349.599976,1161.566528,2578162
2016-08-03,1343,1349.5,1324.525024,1328.150024,1143.105103,2294702
2016-08-04,1335,1341.474976,1318.125,1326,1141.25415,1415416
2016-08-05,1336.949951,1342.150024,1316,1324.550049,1140.006592,1868484
2016-08-08,1320,1334,1314.525024,1324.75,1140.178345,2058244
2016-08-09,1329,1329.900024,1289.425049,1325.099976,1140.479492,2261914
2016-08-10,1325.5,1341,1324,1337.699951,1151.324097,2062078
2016-08-11,1332.775024,1357.5,1332.775024,1354.949951,1166.171021,2233138
2016-08-12,1352.5,1372.400024,1351.025024,1369.224976,1178.456787,2327358
2016-08-16,1369,1370,1336.925049,1345.849976,1158.338745,3183754
2016-08-17,1349.5,1349.5,1309,1312.275024,1129.44165,1848566
2016-08-18,1317.5,1328.775024,1315.050049,1319.275024,1135.466431,1292064
2016-08-19,1320,1323.224976,1300,1301.75,1120.383301,2416244
2016-08-22,1294,1297.224976,1268.150024,1274.349976,1096.800537,2265274
2016-08-23,1272.474976,1302.474976,1270.099976,1300.525024,1119.328491,1503374
2016-08-24,1294.900024,1301,1284.525024,1286.025024,1106.849121,1116878
2016-08-25,1290,1294.849976,1263,1275.525024,1097.811768,1939690
2016-08-26,1279.900024,1286.275024,1258.599976,1262.474976,1086.5802,1250314
2016-08-29,1267.474976,1267.474976,1233.375,1250.275024,1076.079468,1488728
2016-08-30,1255,1274.900024,1250.625,1272.074951,1094.842529,1444026
2016-08-31,1275,1275,1250.425049,1255.650024,1080.705811,3231668
2016-09-01,1262.449951,1267.474976,1243.525024,1253.75,1079.070435,1345736
2016-09-02,1256,1259.699951,1248.025024,1257.400024,1082.212036,1742330
2016-09-06,1259.949951,1260.074951,1240,1242.025024,1068.979004,2239066
2016-09-07,1249.849976,1249.849976,1211.5,1220.275024,1050.259521,3854040
2016-09-08,1180,1180,1142.375,1161.050049,999.286499,7021516
2016-09-09,1164.849976,1183.324951,1160.025024,1176.224976,1012.346802,2742438
2016-09-12,1168.5,1181.974976,1162,1179.525024,1015.187073,2024454
2016-09-14,1181,1188.800049,1155,1164.224976,1002.018555,2069858
2016-09-15,1169.974976,1171.050049,1158.375,1163.474976,1001.373169,2818964
2016-09-16,1168.349976,1188,1160,1180.849976,1016.327515,4358004
2016-09-19,1182.5,1213.5,1175,1205.724976,1037.737061,2802546
2016-09-20,1205.5,1208.449951,1192.699951,1203.25,1035.607056,1184552
2016-09-21,1203.849976,1212,1200.349976,1206.699951,1038.576172,1678020
2016-09-22,1212.625,1214,1185.550049,1189,1023.341736,2857574
2016-09-23,1191,1201.925049,1185.574951,1199.050049,1031.991699,1800726
2016-09-26,1200.550049,1209.550049,1197.5,1200.550049,1033.282593,1753476
2016-09-27,1200.550049,1224,1200.550049,1218.050049,1048.344604,2038792
2016-09-28,1215.5,1218.75,1207.599976,1211.525024,1042.728638,1731328
